,id,action,symbol,type,buy_point,stop_loss,take_profit,risk,quantity,date,time,gap,cost,leverage_cost,high,low,pl,bp_support_gap,cs_volume,metadata,cs_gap,,,,,
50,1447,SELL,RCL,SHOOTING-STAR,65.28,65.67,64.89,196.48,128,02/02/2016,10:40:00,3.528,8355.84,2088.96,65.83,-,L,10.8,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 1.292, ""5-bars"": 1.95, ""7-bars"": 2.602}, ""pre_candles_volumes"": {""0-bars"": 98466, ""1-bars"": 125030, ""3-bars"": 142651, ""2-bars"": 88887}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
51,1448,SELL,RCL,SHOOTING-STAR,65.95,66.17,65.73,196.48,227,02/02/2016,11:04:00,3.528,14970.65,3742.663,66.12,-,P,10.13,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.999, ""5-bars"": 0.915, ""7-bars"": 0.014}, ""pre_candles_volumes"": {""0-bars"": 45867, ""1-bars"": 92226, ""3-bars"": 37537, ""2-bars"": 66114}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
52,1449,SELL,RCL,OKAR/S,64.42,64.62,64.22,196.48,250,02/02/2016,11:52:00,3.528,16105,4026.25,64.47,-,P,11.66,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.028, ""5-bars"": -0.462, ""7-bars"": -0.35}, ""pre_candles_volumes"": {""0-bars"": 34599, ""1-bars"": 23269, ""3-bars"": 31795, ""2-bars"": 34313}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
53,1450,BUY,MAT,OKAR/B,27.17,27.06,27.28,196.48,455,02/02/2016,11:53:00,8.25786,12362.35,3090.588,-,27.16,P,2.01,127814,"{""closest_support"": 25.16, ""next_closest_support"": 26.06, ""price_change"": {""3-bars"": 0.185, ""5-bars"": -0.118, ""7-bars"": -0.118}, ""pre_candles_volumes"": {""0-bars"": 48308, ""1-bars"": 68972, ""3-bars"": 60872, ""2-bars"": 45810}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.11,,,,,
54,1451,SELL,RCL,SHOOTING-STAR,64.32,64.5,64.14,196.48,278,02/02/2016,11:56:00,3.528,17880.96,4470.24,64.39,-,P,11.76,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.042, ""5-bars"": -0.225, ""7-bars"": -0.155}, ""pre_candles_volumes"": {""0-bars"": 18594, ""1-bars"": 24948, ""3-bars"": 36414, ""2-bars"": 22791}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
55,1452,SELL,RCL,SHOOTING-STAR,64.62,64.78,64.46,196.48,313,02/02/2016,12:07:00,3.528,20226.06,5056.515,64.75,-,P,11.46,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.493, ""5-bars"": 0.592, ""7-bars"": 0.748}, ""pre_candles_volumes"": {""0-bars"": 8800, ""1-bars"": 33587, ""3-bars"": 56589, ""2-bars"": 27149}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
56,1453,BUY,MAT,HUMMER,27.92,27.59,28.25,196.48,152,02/02/2016,13:27:00,8.25786,4243.84,1060.96,-,27.54,L,2.76,127814,"{""closest_support"": 25.16, ""next_closest_support"": 26.06, ""price_change"": {""3-bars"": 0.098, ""5-bars"": 0.033, ""7-bars"": 0.295}, ""pre_candles_volumes"": {""0-bars"": 98858, ""1-bars"": 49611, ""3-bars"": 69875, ""2-bars"": 56240}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.11,,,,,
57,1455,SELL,RCL,OKAR/S,63.94,64.16,63.72,196.48,227,02/02/2016,14:18:00,3.528,14514.38,3628.595,64,-,P,12.14,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.17, ""5-bars"": 0.192, ""7-bars"": 0.163}, ""pre_candles_volumes"": {""0-bars"": 16924, ""1-bars"": 13924, ""3-bars"": 5646, ""2-bars"": 13642}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
58,1457,SELL,RCL,OKAR/S,63.63,63.97,63.29,196.48,147,02/02/2016,14:27:00,3.528,9353.61,2338.403,64.15,-,L,12.45,313346,"{""closest_support"": 76.08, ""next_closest_support"": 73.59, ""price_change"": {""3-bars"": 0.028, ""5-bars"": 0.014, ""7-bars"": -0.043}, ""pre_candles_volumes"": {""0-bars"": 30954, ""1-bars"": 9838, ""3-bars"": 18069, ""2-bars"": 21835}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.53,,,,,
59,1463,SELL,TWTR,OKAR/S,14.11,14.34,13.88,197.77,217,11/02/2016,09:33:00,36.04651,3061.87,765.468,14.52,-,L,14.11,1295692,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 1.653, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 209237, ""1-bars"": 292139, ""3-bars"": 482465, ""2-bars"": 823809}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.76,,,,,
60,1464,BUY,TSLA,HUMMER,30.07,29.73,30.41,197.77,147,11/02/2016,09:36:00,62.5,4420.29,1105.073,-,30,P,30.07,2449720,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.117, ""5-bars"": 0.426, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 618230, ""1-bars"": 303610, ""3-bars"": 585130, ""2-bars"": 516200}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.26,,,,,
61,1465,BUY,EXPE,OKAR/B,96.58,95.31,97.85,197.77,39,11/02/2016,09:43:00,20.42652,3766.62,941.655,-,95.09,L,1.58,171289,"{""closest_support"": 95.0, ""next_closest_support"": 100.09, ""price_change"": {""3-bars"": 0.484, ""5-bars"": 0.326, ""7-bars"": 0.474}, ""pre_candles_volumes"": {""0-bars"": 109465, ""1-bars"": 87777, ""3-bars"": 113030, ""2-bars"": 62527}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.82,,,,,
62,1466,SELL,TWTR,SHOOTING-STAR,14.59,14.75,14.43,197.77,312,11/02/2016,09:57:00,75.5814,4552.08,1138.02,14.66,-,P,14.59,1295692,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 1.706, ""5-bars"": 2.526, ""7-bars"": 3.39}, ""pre_candles_volumes"": {""0-bars"": 389033, ""1-bars"": 451558, ""3-bars"": 443993, ""2-bars"": 191517}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.76,,,,,
63,1467,BUY,WPM,HUMMER,13.46,13.38,13.54,197.77,625,11/02/2016,10:03:00,56.19753,8412.5,2103.125,-,13.45,P,0.01,100820,"{""closest_support"": 13.45, ""next_closest_support"": 14.15, ""price_change"": {""3-bars"": 0.24, ""5-bars"": 0.445, ""7-bars"": 0.581}, ""pre_candles_volumes"": {""0-bars"": 136769, ""1-bars"": 43605, ""3-bars"": 78618, ""2-bars"": 34954}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.81,,,,,
64,1468,SELL,TWTR,SHOOTING-STAR,14.62,14.77,14.47,197.77,333,11/02/2016,10:04:00,77.90698,4868.46,1217.115,14.79,-,L,14.62,1295692,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 1.244, ""5-bars"": 1.244, ""7-bars"": 0.342}, ""pre_candles_volumes"": {""0-bars"": 289311, ""1-bars"": 202374, ""3-bars"": 148030, ""2-bars"": 97165}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.76,,,,,
65,1469,BUY,EXPE,OKAR/B,97.87,97.39,98.35,197.77,104,11/02/2016,10:25:00,55.26523,10178.48,2544.62,-,97.31,L,2.87,171289,"{""closest_support"": 95.0, ""next_closest_support"": 100.09, ""price_change"": {""3-bars"": 0.322, ""5-bars"": 1.056, ""7-bars"": 2.239}, ""pre_candles_volumes"": {""0-bars"": 51344, ""1-bars"": 37670, ""3-bars"": 81719, ""2-bars"": 24824}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.82,,,,,
66,1471,BUY,EXPE,OKAR/B,97.56,97.1,98.02,197.77,109,11/02/2016,10:42:00,55.26523,10634.04,2658.51,-,97.2,P,2.56,171289,"{""closest_support"": 95.0, ""next_closest_support"": 100.09, ""price_change"": {""3-bars"": 0.372, ""5-bars"": 0.721, ""7-bars"": 0.488}, ""pre_candles_volumes"": {""0-bars"": 18459, ""1-bars"": 33609, ""3-bars"": 21469, ""2-bars"": 30877}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.82,,,,,
67,1472,SELL,TWTR,SHOOTING-STAR,14.45,14.53,14.37,197.77,625,11/02/2016,10:49:00,83.72093,9031.25,2257.813,14.48,-,P,14.45,1295692,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.661, ""5-bars"": 0.801, ""7-bars"": 0.731}, ""pre_candles_volumes"": {""0-bars"": 100471, ""1-bars"": 121886, ""3-bars"": 74902, ""2-bars"": 75948}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.76,,,,,
68,1474,BUY,TSLA,OKAR/B,30.85,30.6,31.1,197.77,200,11/02/2016,11:06:00,62.5,6170,1542.5,-,30.44,L,30.85,2449720,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.195, ""5-bars"": 0.045, ""7-bars"": 0.323}, ""pre_candles_volumes"": {""0-bars"": 213435, ""1-bars"": 118390, ""3-bars"": 308180, ""2-bars"": 116370}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.26,,,,,
69,1477,SELL,C,SHOOTING-STAR,30.1,30.19,30.01,197.77,556,11/02/2016,11:20:00,8.375,16735.6,4183.9,30.14,-,P,30.1,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.355, ""5-bars"": 0.326, ""7-bars"": 0.355}, ""pre_candles_volumes"": {""0-bars"": 181700, ""1-bars"": 50831, ""3-bars"": 89797, ""2-bars"": 108399}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
70,1479,SELL,TWTR,SHOOTING-STAR,14.26,14.33,14.19,197.77,714,11/02/2016,11:27:00,83.72093,10181.64,2545.41,14.3,-,P,14.26,1295692,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.493, ""5-bars"": -0.349, ""7-bars"": -0.245}, ""pre_candles_volumes"": {""0-bars"": 65524, ""1-bars"": 22498, ""3-bars"": 58721, ""2-bars"": 93979}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.76,,,,,
71,1481,BUY,TSLA,OKAR/B,30.76,30.69,30.83,197.77,714,11/02/2016,11:48:00,62.5,21962.64,5490.66,-,30.68,L,30.76,2449720,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.537, ""5-bars"": 0.992, ""7-bars"": 1.278}, ""pre_candles_volumes"": {""0-bars"": 66275, ""1-bars"": 98270, ""3-bars"": 103430, ""2-bars"": 38505}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.26,,,,,
72,1482,SELL,C,SHOOTING-STAR,29.95,30,29.9,197.77,1000,11/02/2016,11:53:00,8.375,29950,7487.5,29.98,-,P,29.95,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.3, ""5-bars"": 0.142, ""7-bars"": 0.086}, ""pre_candles_volumes"": {""0-bars"": 125947, ""1-bars"": 47176, ""3-bars"": 65632, ""2-bars"": 39643}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
73,1484,SELL,C,SHOOTING-STAR,30.02,30.09,29.95,197.77,714,11/02/2016,12:07:00,8.375,21434.28,5358.57,30.06,-,P,30.02,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.193, ""5-bars"": 0.545, ""7-bars"": 0.622}, ""pre_candles_volumes"": {""0-bars"": 45740, ""1-bars"": 26819, ""3-bars"": 54420, ""2-bars"": 83887}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
74,1485,SELL,C,OKAR/S,29.91,30.05,29.77,197.77,357,11/02/2016,12:14:00,8.375,10677.87,2669.468,30.07,-,L,29.91,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.113, ""5-bars"": -0.142, ""7-bars"": -0.284}, ""pre_candles_volumes"": {""0-bars"": 60321, ""1-bars"": 40028, ""3-bars"": 35757, ""2-bars"": 36994}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
75,1486,SELL,TWTR,OKAR/S,14.6,14.69,14.51,197.77,556,11/02/2016,12:14:00,83.72093,8117.6,2029.4,14.63,-,P,14.6,1295692,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.089, ""5-bars"": 0.137, ""7-bars"": 0.24}, ""pre_candles_volumes"": {""0-bars"": 68824, ""1-bars"": 18250, ""3-bars"": 31233, ""2-bars"": 58718}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.76,,,,,
76,1487,BUY,TSLA,HUMMER,30.86,30.79,30.93,197.77,714,11/02/2016,12:15:00,62.5,22034.04,5508.51,-,30.68,L,30.86,2449720,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.266, ""5-bars"": 0.078, ""7-bars"": 0.317}, ""pre_candles_volumes"": {""0-bars"": 36500, ""1-bars"": 48815, ""3-bars"": 27300, ""2-bars"": 28625}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.26,,,,,
77,1488,BUY,EXPE,OKAR/B,99.19,98.88,99.5,197.77,161,11/02/2016,12:19:00,55.26523,15969.59,3992.398,-,99.02,P,4.19,171289,"{""closest_support"": 95.0, ""next_closest_support"": 100.09, ""price_change"": {""3-bars"": 0.25, ""5-bars"": 0.169, ""7-bars"": -0.106}, ""pre_candles_volumes"": {""0-bars"": 5301, ""1-bars"": 31156, ""3-bars"": 7563, ""2-bars"": 17796}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.82,,,,,
78,1491,BUY,CSCO,OKAR/B,20.02,19.97,20.07,197.77,1000,11/02/2016,12:44:00,-0.05556,20020,5005,-,19.98,P,2.45,980669,"{""closest_support"": 22.47, ""next_closest_support"": 23.03, ""price_change"": {""3-bars"": -0.041, ""5-bars"": 0.04, ""7-bars"": -0.041}, ""pre_candles_volumes"": {""0-bars"": 61084, ""1-bars"": 54356, ""3-bars"": 37137, ""2-bars"": 98631}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.39,,,,,
79,1493,BUY,EXPE,OKAR/B,99.25,98.91,99.59,197.77,147,11/02/2016,13:13:00,55.26523,14589.75,3647.438,-,98.77,L,4.25,171289,"{""closest_support"": 95.0, ""next_closest_support"": 100.09, ""price_change"": {""3-bars"": -0.01, ""5-bars"": -0.077, ""7-bars"": 0.231}, ""pre_candles_volumes"": {""0-bars"": 8186, ""1-bars"": 11519, ""3-bars"": 20360, ""2-bars"": 9973}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.82,,,,,
80,1498,BUY,WPM,OKAR/B,13.98,13.9,14.06,197.77,625,11/02/2016,13:48:00,56.19753,8737.5,2184.375,-,13.89,L,0.53,100820,"{""closest_support"": 13.45, ""next_closest_support"": 14.15, ""price_change"": {""3-bars"": -0.034, ""5-bars"": 0.0, ""7-bars"": 0.165}, ""pre_candles_volumes"": {""0-bars"": 27700, ""1-bars"": 12230, ""3-bars"": 13347, ""2-bars"": 14806}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.81,,,,,
81,1502,SELL,C,SHOOTING-STAR,29.82,29.86,29.78,197.77,1250,11/02/2016,14:15:00,8.375,37275,9318.75,29.85,-,P,29.82,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.097, ""5-bars"": 0.186, ""7-bars"": 0.215}, ""pre_candles_volumes"": {""0-bars"": 83114, ""1-bars"": 77092, ""3-bars"": 44591, ""2-bars"": 107802}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
82,1504,BUY,EXPE,OKAR/B,96.5,95.98,97.02,197.77,96,11/02/2016,14:37:00,55.26523,9264,2316,-,96.23,P,1.5,171289,"{""closest_support"": 95.0, ""next_closest_support"": 100.09, ""price_change"": {""3-bars"": 0.68, ""5-bars"": 1.361, ""7-bars"": 1.351}, ""pre_candles_volumes"": {""0-bars"": 10943, ""1-bars"": 8704, ""3-bars"": 15468, ""2-bars"": 16306}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.82,,,,,
83,1505,BUY,CSCO,OKAR/B,20.13,20.02,20.24,197.77,455,11/02/2016,14:38:00,-0.05556,9159.15,2289.788,-,20.1,P,2.34,980669,"{""closest_support"": 22.47, ""next_closest_support"": 23.03, ""price_change"": {""3-bars"": 0.183, ""5-bars"": 0.202, ""7-bars"": 0.243}, ""pre_candles_volumes"": {""0-bars"": 255362, ""1-bars"": 74586, ""3-bars"": 147456, ""2-bars"": 88785}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.39,,,,,
84,1506,SELL,C,SHOOTING-STAR,29.83,29.98,29.68,197.77,333,11/02/2016,14:43:00,8.375,9933.39,2483.348,30.04,-,L,29.83,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.416, ""5-bars"": 1.36, ""7-bars"": 1.272}, ""pre_candles_volumes"": {""0-bars"": 309488, ""1-bars"": 130082, ""3-bars"": 93658, ""2-bars"": 183144}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
85,1508,SELL,C,OKAR/S,29.97,30.15,29.79,197.77,278,11/02/2016,14:48:00,8.375,8331.66,2082.915,30.16,-,L,29.97,151863,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.673, ""5-bars"": 0.486, ""7-bars"": 0.773}, ""pre_candles_volumes"": {""0-bars"": 118660, ""1-bars"": 192820, ""3-bars"": 160684, ""2-bars"": 84225}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.19,,,,,
86,1510,BUY,TSLA,OKAR/B,30.79,30.62,30.96,197.77,294,11/02/2016,14:57:00,62.5,9052.26,2263.065,-,30.46,L,30.79,2449720,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.018, ""5-bars"": 0.175, ""7-bars"": -0.326}, ""pre_candles_volumes"": {""0-bars"": 78235, ""1-bars"": 62985, ""3-bars"": 68100, ""2-bars"": 80765}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.26,,,,,
87,1511,SELL,ATVI,SHOOTING-STAR,27.34,27.63,27.05,196.95,172,12/02/2016,09:30:00,9.02809,4702.48,1175.62,27.73,-,L,1.57,1532229,"{""closest_support"": 25.77, ""next_closest_support"": 24.48, ""price_change"": {""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 634300, ""1-bars"": 0, ""3-bars"": 0, ""2-bars"": 0}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.09,,,,,
88,1514,SELL,ATVI,OKAR/S,26.37,26.5,26.24,196.95,385,12/02/2016,11:59:00,20.30899,10152.45,2538.113,26.45,-,P,0.6,1532229,"{""closest_support"": 25.77, ""next_closest_support"": 24.48, ""price_change"": {""3-bars"": 0.345, ""5-bars"": -0.559, ""7-bars"": -0.379}, ""pre_candles_volumes"": {""0-bars"": 78101, ""1-bars"": 129911, ""3-bars"": 195872, ""2-bars"": 85645}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",6.09,,,,,
89,1518,SELL,GOLD,OKAR/S,10.81,10.87,10.75,196.88,833,16/02/2016,09:58:00,49.27419,9004.73,2251.183,10.88,-,L,0.09,202876,"{""closest_support"": 10.9, ""next_closest_support"": 10.29, ""price_change"": {""3-bars"": 0.085, ""5-bars"": 0.343, ""7-bars"": 0.646}, ""pre_candles_volumes"": {""0-bars"": 58220, ""1-bars"": 332526, ""3-bars"": 102317, ""2-bars"": 120506}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.48,,,,,
90,1519,BUY,BABA,HUMMER,65.33,65.25,65.41,196.88,625,16/02/2016,10:44:00,10.76487,40831.25,10207.813,-,65.22,L,0.01,221907,"{""closest_support"": 65.34, ""next_closest_support"": 68.08, ""price_change"": {""3-bars"": 0.276, ""5-bars"": 0.032, ""7-bars"": -0.306}, ""pre_candles_volumes"": {""0-bars"": 41445, ""1-bars"": 35425, ""3-bars"": 37803, ""2-bars"": 60877}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.48,,,,,
91,1521,BUY,BABA,OKAR/B,65.06,64.84,65.28,196.88,227,16/02/2016,11:17:00,10.76487,14768.62,3692.155,-,64.99,P,0.28,221907,"{""closest_support"": 65.34, ""next_closest_support"": 68.08, ""price_change"": {""3-bars"": 0.077, ""5-bars"": 0.061, ""7-bars"": 0.015}, ""pre_candles_volumes"": {""0-bars"": 30724, ""1-bars"": 41004, ""3-bars"": 31380, ""2-bars"": 26171}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.48,,,,,
92,1526,BUY,BABA,OKAR/B,66.44,66.31,66.57,196.88,385,16/02/2016,12:59:00,10.76487,25579.4,6394.85,-,66.39,P,1.1,221907,"{""closest_support"": 65.34, ""next_closest_support"": 68.08, ""price_change"": {""3-bars"": 0.246, ""5-bars"": 0.111, ""7-bars"": -0.145}, ""pre_candles_volumes"": {""0-bars"": 10158, ""1-bars"": 19195, ""3-bars"": 16251, ""2-bars"": 49183}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.48,,,,,
93,1533,SELL,DVN,SHOOTING-STAR,15.87,15.99,15.75,196.62,417,18/02/2016,09:33:00,22.02198,6617.79,1654.448,16.01,-,L,15.87,16030108,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.781, ""5-bars"": 0, ""7-bars"": 0}, ""pre_candles_volumes"": {""0-bars"": 286688, ""1-bars"": 417823, ""3-bars"": 280743, ""2-bars"": 351108}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.46,,,,,
94,1534,SELL,DVN,SHOOTING-STAR,15.95,16.09,15.81,196.62,357,18/02/2016,09:56:00,31.94505,5694.15,1423.538,16.17,-,L,15.95,16030108,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.154, ""5-bars"": 0.309, ""7-bars"": 0.362}, ""pre_candles_volumes"": {""0-bars"": 908696, ""1-bars"": 293500, ""3-bars"": 255721, ""2-bars"": 373689}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.46,,,,,
95,1535,SELL,DVN,SHOOTING-STAR,15.96,16.08,15.84,196.62,417,18/02/2016,10:00:00,31.94505,6655.32,1663.83,16.09,-,L,15.96,16030108,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.206, ""5-bars"": 0.206, ""7-bars"": 0.257}, ""pre_candles_volumes"": {""0-bars"": 650950, ""1-bars"": 514195, ""3-bars"": 221151, ""2-bars"": 356001}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.46,,,,,
96,1536,SELL,DVN,OKAR/S,16.1,16.16,16.04,196.62,833,18/02/2016,12:39:00,49.97802,13411.3,3352.825,16.12,-,P,16.1,16030108,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": -0.025, ""5-bars"": -0.178, ""7-bars"": -0.228}, ""pre_candles_volumes"": {""0-bars"": 42302, ""1-bars"": 19225, ""3-bars"": 47796, ""2-bars"": 70450}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.46,,,,,
97,1537,SELL,DVN,SHOOTING-STAR,16.4,16.48,16.32,196.62,625,18/02/2016,14:50:00,76.13187,10250,2562.5,16.5,-,L,16.4,16030108,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.326, ""5-bars"": 0.503, ""7-bars"": 0.352}, ""pre_candles_volumes"": {""0-bars"": 202822, ""1-bars"": 268434, ""3-bars"": 68639, ""2-bars"": 98352}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.46,,,,,
98,1540,SELL,VFC,SHOOTING-STAR,45.88,46.05,45.71,195.11,294,19/02/2016,09:55:00,45.95,13488.72,3372.18,46.07,-,L,45.88,106073,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.796, ""5-bars"": 0.805, ""7-bars"": 0.174}, ""pre_candles_volumes"": {""0-bars"": 21171, ""1-bars"": 59229, ""3-bars"": 19865, ""2-bars"": 28161}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.32,,,,,
99,1541,SELL,VFC,SHOOTING-STAR,45.85,46.05,45.65,195.11,250,19/02/2016,10:02:00,45.95,11462.5,2865.625,46.05,-,L,45.85,106073,"{""closest_support"": 0.0, ""next_closest_support"": 0.0, ""price_change"": {""3-bars"": 0.226, ""5-bars"": 0.293, ""7-bars"": -0.052}, ""pre_candles_volumes"": {""0-bars"": 91450, ""1-bars"": 23179, ""3-bars"": 39829, ""2-bars"": 35993}, ""touchdown_takeprofit"": {""0.02-touchdown"": 1, ""0.03-touchdown"": 1}}",5.32,,,,,
